real12,pred12,real3,pred3
101.29617,100.957565,99.308235,100.21022
101.82195,100.92759,102.08873,100.205696
103.07246,100.8161,100.034836,100.03215
101.51892,100.89811,98.64145,100.17195
102.78978,101.32733,103.35286,100.66903
104.27394,101.35145,101.555275,100.62167
100.778015,101.29822,100.27863,100.50578
104.18202,102.098785,99.05337,101.268875
100.53454,102.25092,99.167465,101.404564
101.57918,102.18527,101.29617,101.390366
101.815,102.1649,101.82195,101.266205
103.35419,102.00686,103.07246,101.09055
101.18065,102.14918,101.51892,101.42561
102.085,102.24476,102.78978,101.60892
103.1133,102.39599,104.27394,101.8264
99.081566,102.28553,100.778015,101.85735
101.07971,102.44094,104.18202,102.158844
103.895294,102.71346,100.53454,102.58481
101.90637,102.63436,101.57918,102.388504
103.89395,102.9579,101.815,102.82709
100.744896,102.354805,103.35419,102.39808
102.23505,102.18484,101.18065,102.414185
102.1544,101.796196,102.085,102.48027
102.55914,101.72886,103.1133,102.632965
100.85935,101.40426,99.081566,102.40893
97.49748,101.38656,101.07971,102.55282
98.656,100.94043,103.895294,102.50447
96.413734,100.135765,101.90637,101.558266
100.21524,99.923454,103.89395,101.56397
100.86376,99.34986,100.744896,101.98782
101.14458,99.54765,102.23505,101.909134
101.09137,99.06468,102.1544,101.92444
101.401375,98.6045,102.55914,101.51411
98.497406,98.52875,100.85935,101.5082
98.456665,98.848724,97.49748,101.02988
96.001945,98.98797,98.656,100.36706
92.81134,98.97211,96.413734,99.2661
97.530525,98.98483,100.21524,98.04808
97.62158,98.46004,100.86376,97.695465
97.50487,98.4876,101.14458,97.57234
95.77206,98.47521,101.09137,98.30531
100.15473,98.66732,101.401375,98.79401
102.65068,98.98364,98.497406,99.28092
97.07492,99.26267,98.456665,99.70766
96.47232,99.386024,96.001945,99.97631
95.79677,99.150856,92.81134,99.64874
98.39526,98.8831,97.530525,99.387695
96.19115,98.49114,97.62158,98.89891
95.94778,98.55574,97.50487,98.10528
93.71132,98.119995,95.77206,98.26724
95.47219,97.74022,100.15473,98.31054
102.06364,97.11509,102.65068,97.85154
96.54667,96.90468,97.07492,97.44891
101.5625,97.278015,96.47232,97.73588
95.490654,97.84877,95.79677,98.647644
102.68607,97.281456,98.39526,98.03555
98.60111,96.913216,96.19115,97.7009
98.764404,96.72825,95.94778,97.31473
94.14429,96.37286,93.71132,97.35636
97.912445,96.059265,95.47219,97.106384
95.73941,96.04226,102.06364,97.02236
96.35476,96.04653,96.54667,96.60509
95.925095,95.89231,101.5625,96.70589
91.63,96.88094,95.490654,98.04756
93.695,96.167336,102.68607,97.285034
93.92895,96.4974,98.60111,97.935616
94.87956,95.9651,98.764404,96.91569
95.495674,96.84411,94.14429,98.001945
101.53773,96.3428,97.912445,97.62454
95.53273,96.979324,95.73941,98.036804
95.84863,96.30763,96.35476,97.320946
97.885,96.14327,95.925095,97.18717
93.86823,95.58035,91.63,96.851776
95.46862,95.407196,93.695,96.77974
90.67313,95.25702,93.92895,96.58225
93.756775,94.76279,94.87956,95.955635
91.236206,94.839745,95.495674,95.96267
90.03333,94.550125,101.53773,95.65964
90.38333,94.291374,95.53273,95.37427
93.44,94.000275,95.84863,95.09399
87.46,94.26459,97.885,95.167244
93.781364,93.41621,93.86823,94.75106
100.75143,93.539276,95.46862,94.892105
90.44857,93.74592,90.67313,95.14715
93.6865,93.17067,93.756775,94.58259
96.18219,93.04209,91.236206,94.47496
94.983,92.50629,90.03333,93.98628
95.660866,92.26088,90.38333,93.87774
98.87,92.06446,93.44,93.81369
90.37454,91.7619,87.46,93.58055
89.25762,91.56443,93.781364,93.39248
92.6,91.44556,100.75143,93.1936
92.81333,90.863655,90.44857,92.43052
92.982666,90.40813,93.6865,92.08758
94.19,91.802795,96.18219,93.06752
93.86471,90.92294,94.983,92.40835
96.28571,91.176285,95.660866,92.70373
87.67765,91.131966,98.87,92.859764
88.45,90.89543,90.37454,92.681625
96.84052,90.73723,89.25762,92.816124
86.60353,90.68514,92.6,92.95608
86.560905,90.305176,92.81333,92.41188
88.58348,90.38775,92.982666,92.35628
85.56941,90.66201,94.19,92.47272
89.83938,90.71456,93.86471,92.349686
98.69375,90.556946,96.28571,92.18484
87.098946,90.41081,87.67765,92.10782
87.40263,90.04815,88.45,91.80007
84.759094,89.87115,96.84052,91.67723
91.87428,89.32587,86.60353,91.10135
86.47369,89.01345,86.560905,90.77118
91.12,89.108055,88.58348,90.54198
91.81333,88.56999,85.56941,90.19765
90.53059,87.96942,89.83938,89.716194
97.008,87.78288,98.69375,89.70156
88.75471,87.74746,87.098946,89.26953
84.706665,87.8425,87.40263,89.09861
81.203156,88.27515,84.759094,89.37667
94.49934,87.22926,91.87428,88.67013
87.43357,87.51735,86.47369,88.673134
98.38,87.25635,91.12,88.51464
95.02875,87.51272,91.81333,88.440285
94.096664,87.38314,90.53059,88.24335
85.100624,87.48902,97.008,88.37347
90.63,87.49909,88.75471,88.521996
85.94063,87.46061,84.706665,88.54339
90.6275,87.99029,81.203156,88.74559
83.52,87.08957,94.49934,88.257385
88.995,87.4695,87.43357,88.381424
76.868126,87.34676,98.38,88.04114
83.708336,87.40919,95.02875,87.94856
74.88,87.608795,94.096664,88.00166
86.15409,88.22761,85.100624,88.386604
89.41931,88.12336,90.63,88.72165
85.44688,88.02646,85.94063,88.762215
87.43,87.25032,90.6275,88.272415
94.08111,87.81418,83.52,88.23789
86.67174,88.193726,88.995,88.39073
90.62316,88.67283,76.868126,88.7166
85.45259,88.959206,83.708336,88.58272
89.31571,89.036736,74.88,88.47204
92.19158,88.29885,86.15409,87.76717
88.263336,88.18364,89.41931,87.640915
91.693184,87.73971,85.44688,86.244484
93.58667,87.95004,87.43,86.3979
96.49,88.40368,94.08111,86.56738
94.71543,89.063614,86.67174,86.88127
89.92138,89.83373,90.62316,87.323166
91.13824,90.40385,85.45259,87.90047
87.57581,91.26037,89.31571,88.060394
87.338,91.894936,92.19158,88.69416
96.37195,92.45531,88.263336,89.301674
99.82,92.78185,91.693184,89.763
95.618,92.90386,93.58667,90.11491
96.400856,92.79199,96.49,90.350586
95.27,93.248146,94.71543,90.4837
92.39317,93.81292,89.92138,90.798325
94.92725,94.35565,91.13824,90.84892
100.16736,95.05575,87.57581,91.52913
98.4746,94.840866,87.338,91.36678
94.50109,95.364944,96.37195,91.97123
96.569786,95.59973,99.82,92.21164
99.67513,96.98821,95.618,92.5588
97.878395,97.48009,96.400856,93.731384
98.428,99.61074,95.27,96.81169
96.59229,99.48834,92.39317,97.85728
98.401146,99.76911,94.92725,98.12212
94.98,98.91829,100.16736,97.47593
102.18472,98.72849,98.4746,97.04239
97.61,98.02483,94.50109,96.75048
99.51324,99.893776,96.569786,98.38563
99.190475,100.23771,99.67513,98.666916
97.80334,99.66074,97.878395,98.10158
96.50636,100.74679,98.428,98.78337
99.55322,101.80533,96.59229,99.74531
100.70872,102.03863,98.401146,100.17035
102.671234,102.01786,94.98,100.47089
100.754326,101.94417,102.18472,100.185265
100.48615,101.65915,97.61,100.03623
101.51875,101.44654,99.51324,99.53651
97.694595,102.10363,99.190475,100.46563
104.0847,102.12812,97.80334,100.41888
99.378716,101.48101,96.50636,100.5094
102.12019,101.51314,99.55322,100.43885
97.82524,101.38188,100.70872,100.29471
99.48805,101.6396,102.671234,100.37576
102.01132,101.57084,100.754326,100.58349
99.357864,101.46915,100.48615,100.78904
98.0989,101.47706,101.51875,101.42462
101.43693,101.253174,97.694595,101.16666
99.72731,101.34089,104.0847,101.168015
98.80273,101.33243,99.378716,101.22043
97.34554,101.18936,102.12019,100.67664
96.93483,101.44666,97.82524,101.42222
101.67314,101.17055,99.48805,100.97721
98.864784,101.31123,102.01132,101.2983
98.2038,101.07009,99.357864,100.79364
99.79514,100.78266,98.0989,100.65159
100.087166,101.10927,101.43693,101.07805
98.73774,100.81697,99.72731,100.57879
97.32098,100.64224,98.80273,100.3826
97.75874,100.664795,97.34554,100.57759
96.44119,100.386795,96.93483,100.27608
96.752975,100.10745,101.67314,100.02429
98.19281,99.73476,98.864784,99.64365
100.22375,99.330154,98.2038,99.22138
100.46206,99.691696,99.79514,99.7942
99.85658,99.59396,100.087166,99.5629
96.33365,99.337654,98.73774,99.33415
100.684044,99.367744,97.32098,99.44573
98.836784,99.56061,97.75874,99.57968
99.679344,99.371826,96.44119,99.401886
98.835,99.02348,96.752975,98.995
101.13641,98.87361,98.19281,98.77135
99.50671,98.74321,100.22375,98.52091
103.33709,98.583626,100.46206,98.334724
100.775604,98.682175,99.85658,98.45104
103.26328,98.90847,96.33365,98.818085
100.673164,99.18052,100.684044,99.12437
100.51247,99.259544,98.836784,99.24026
103.256584,98.81094,99.679344,98.663635
99.082184,99.085625,98.835,99.112045
102.90288,99.07054,101.13641,98.98192
101.926094,99.17389,99.50671,99.20319
103.258736,99.59473,103.33709,99.401505
100.30167,99.96295,100.775604,99.871346
102.8326,99.817154,103.26328,99.72909
102.48736,100.345,100.673164,100.57123
101.21673,100.33443,100.51247,100.523094
100.78806,100.526085,103.256584,101.00165
101.33266,100.55582,99.082184,100.88577
103.0092,100.624725,102.90288,100.83772
101.03246,100.97446,101.926094,101.40378
102.20531,100.83885,103.258736,100.910614
100.52559,101.17624,100.30167,101.45989
98.3135,101.355385,102.8326,101.65672
98.488,101.70564,102.48736,102.13469
102.45355,101.36344,101.21673,101.66179
100.090744,101.53253,100.78806,101.96189
101.3967,101.59888,101.33266,102.11394
98.31136,101.54348,103.0092,101.96797
98.72028,101.389854,101.03246,101.75397
101.26235,101.353165,102.20531,101.72764
101.66706,101.56802,100.52559,102.011566
102.48969,101.43495,98.3135,101.79979
102.11429,101.46326,98.488,101.90568
99.89258,101.32673,102.45355,101.68974
100.28373,100.61356,100.090744,100.95589
100.8684,100.08645,101.3967,100.52795
100.542175,100.68621,98.31136,101.03905
99.46461,100.539955,98.72028,100.73656
100.03667,100.59686,101.26235,100.90204
98.77857,100.19907,101.66706,100.33184
103.71596,100.02392,102.48969,100.08515
102.91748,100.23807,102.11429,100.39711
103.14355,100.42511,99.89258,100.61204
100.22741,100.57051,100.28373,100.89971
102.6598,100.780914,100.8684,101.14384
100.03821,100.6034,100.542175,100.83804
100.1474,100.360886,99.46461,100.69705
101.149925,100.35443,100.03667,100.6814
101.18055,100.42777,98.77857,100.620316
101.16411,100.32473,103.71596,100.46354
97.85599,100.335686,102.91748,100.45335
97.05594,100.09446,103.14355,100.10652
99.29909,100.434364,100.22741,100.737854
99.516,100.755325,102.6598,101.083466
101.51959,101.04018,100.03821,101.44823
101.14471,100.68738,100.1474,101.010155
102.92869,100.91621,101.149925,101.34653
101.48407,100.7167,101.18055,100.97554
98.74657,100.7982,101.16411,100.94346
99.79838,100.88451,97.85599,101.04858
99.934944,100.864746,97.05594,101.05894
101.99641,100.803314,99.29909,101.045975
101.19605,100.31362,99.516,100.39292
99.71475,99.220856,101.51959,99.61325
102.354744,99.64556,101.14471,99.82058
101.56789,99.83841,102.92869,99.82114
101.43887,100.184975,101.48407,100.15156
102.08348,100.316414,98.74657,100.28971
100.07611,100.58724,99.79838,100.80337
101.723976,100.74168,99.934944,100.8695
102.231804,100.27538,101.99641,100.31035
104.04937,100.21047,101.19605,100.33945
101.77875,100.23876,99.71475,100.26634
101.69408,100.43528,102.354744,100.62877
103.276855,100.661545,101.56789,100.82543
102.00152,100.499344,101.43887,100.621185
102.60545,100.9583,102.08348,101.12992
101.821655,101.11485,100.07611,101.17819
101.78122,101.091156,101.723976,101.21059
103.907616,101.264786,102.231804,101.404495
102.57333,101.00854,104.04937,101.02301
99.70063,101.076515,101.77875,101.257645
100.65345,101.186905,101.69408,101.54252
103.70152,101.23908,103.276855,102.06796
102.57349,101.280334,102.00152,101.92412
99.90217,101.14096,102.60545,101.81084
100.69397,100.99148,101.821655,102.11526
100.4619,100.77946,101.78122,101.827614
102.642,100.85439,103.907616,102.115814
102.891,100.7718,102.57333,101.93062
104.4586,100.446884,99.70063,101.882
101.71281,100.459335,100.65345,102.37118
100.864075,101.27481,103.70152,102.51874
103.60294,101.19681,102.57349,102.0629
102.640816,101.03225,99.90217,101.95149
107.05337,101.596375,100.69397,102.526245
104.12682,101.54688,100.4619,102.39293
101.55539,101.3074,102.642,101.71484
103.77952,101.286514,102.891,101.5144
98.81602,101.25801,104.4586,101.267654
98.722435,101.541084,101.71281,101.597664
100.272224,101.6601,100.864075,101.79606
98.64524,101.93729,103.60294,102.16461
99.02579,101.81387,102.640816,101.94003
96.62447,101.581535,107.05337,101.72799
96.12652,101.57826,104.12682,101.89083
95.63533,101.48639,101.55539,101.84354
96.13129,101.42827,103.77952,102.09072
100.76372,101.36444,98.81602,102.09628
93.91121,100.39316,98.722435,101.1619
97.15845,99.08495,100.272224,100.507835
96.49105,98.36658,98.64524,98.940155
96.68275,98.242226,99.02579,98.872826
100.88494,98.25888,96.62447,99.04584
97.33667,97.858025,96.12652,98.55596
101.215675,97.80582,95.63533,98.50369
98.3165,97.80464,96.13129,98.31004
100.13213,97.57797,100.76372,97.97704
98.573944,97.27386,93.91121,97.534805
95.9494,97.13634,97.15845,97.322235
97.26773,97.56687,96.49105,97.82765
93.61,96.9208,96.68275,97.157005
95.854355,96.51558,100.88494,96.85671
98.93559,96.31824,97.33667,96.74344
98.07412,96.01795,101.215675,96.53682
99.07724,96.88394,98.3165,97.3323
96.24302,96.52318,100.13213,97.033035
100.13754,97.40697,98.573944,97.81341
93.43283,97.311775,95.9494,97.771164
96.27328,97.43939,97.26773,97.95961
95.10117,97.39475,93.61,97.98332
93.41062,97.09715,95.854355,97.68139
92.47444,97.064476,98.93559,97.666435
99.484665,96.295494,98.07412,97.07347
94.64826,95.864174,99.07724,96.92601
89.458,96.54247,96.24302,97.60825
95.455,96.51678,100.13754,97.35637
93.85342,96.6498,93.43283,97.36954
93.28429,96.20113,96.27328,97.08149
99.90462,96.70204,95.10117,97.44222
94.61455,95.442024,93.41062,96.50085
95.09677,95.310715,92.47444,96.20104
93.963684,95.0403,99.484665,96.07571
92.66405,94.77174,94.64826,95.77815
96.09,94.41445,89.458,95.39587
97.120766,95.185715,95.455,96.098625
94.73529,94.28211,93.85342,95.67943
89.16581,93.79368,93.28429,95.24411
94.861084,94.07116,99.90462,94.96693
99.459656,93.691795,94.61455,94.76421
96.90839,93.09374,95.09677,94.18779
90.75272,93.82452,93.963684,94.74686
92.41818,92.90855,92.66405,94.21651
102.136665,93.16241,96.09,94.41591
89.88591,92.88032,97.120766,94.22986
93.878334,92.46,94.73529,93.908226
90.0,92.32033,89.16581,93.85888
97.0775,91.86641,94.861084,93.70493
94.586,91.72109,99.459656,93.60435
96.95,91.56695,96.90839,93.27664
93.92,91.22061,90.75272,93.23069
84.798,91.72203,92.41818,94.04092
88.635,91.116234,102.136665,93.49828
90.655,90.577446,89.88591,92.8282
92.89125,90.30369,93.878334,92.50386
86.23333,89.77941,90.0,92.71321
88.87526,89.72614,97.0775,92.6225
90.145,89.836754,94.586,92.40876
86.0,90.24302,96.95,92.323235
95.61539,90.255585,93.92,92.234055
88.744,90.90154,84.798,92.86004
92.81238,91.24009,88.635,93.31142
90.708336,90.97581,90.655,93.12275
84.31706,89.942726,92.89125,92.032166
81.6975,89.45615,86.23333,91.61696
88.29063,89.17168,88.87526,91.33633
88.01428,88.74382,90.145,90.72385
92.028946,88.27225,86.0,90.41
92.403336,87.82093,95.61539,89.943794
96.74778,87.77176,88.744,89.773796
86.699524,87.14683,92.81238,89.14008
93.43077,87.49679,90.708336,89.03572
83.32261,87.0807,84.31706,88.801476
89.19231,87.4035,81.6975,89.00818
82.235,87.53541,88.29063,89.07277
83.2225,87.153755,88.01428,88.58977
83.18,87.0211,92.028946,88.37246
88.168335,87.03023,92.403336,88.26865
89.58667,87.02905,96.74778,87.949104
89.5652,86.72132,86.699524,87.945755
84.291664,86.73064,93.43077,88.15212
79.4725,87.42685,83.32261,88.491745
91.903336,86.128716,89.19231,87.59018
83.97909,86.07906,82.235,87.48573
92.36833,85.53293,83.2225,86.91546
84.01947,85.66026,83.18,87.02871
81.04,86.069244,88.168335,87.08583
81.70318,86.30681,89.58667,86.98804
86.19909,86.09294,89.5652,86.63227
81.88636,85.57253,84.291664,86.14858
80.34,85.01699,79.4725,85.74651
89.575455,85.097244,91.903336,85.94047
84.16857,84.89447,83.97909,85.43038
80.2416,85.02849,92.36833,85.57766
82.716,84.844734,84.01947,85.29557
85.33727,84.68655,81.04,85.00776
82.358665,84.74946,81.70318,85.46738
80.41484,85.162636,86.19909,85.49053
85.54667,85.651146,81.88636,85.76152
85.8972,86.16995,80.34,85.821495
87.74143,87.2978,89.575455,86.26511
84.299614,87.16809,84.16857,85.8348
82.73572,86.890724,80.2416,85.55146
88.13687,86.64066,82.716,85.357056
86.82814,86.41133,85.33727,85.15129
94.31,85.96394,82.358665,84.89586
91.02857,86.56192,80.41484,84.95241
89.18054,86.82705,85.54667,85.09758
88.129776,87.18466,85.8972,85.08563
85.79667,87.10885,87.74143,84.58275
87.18057,87.59312,84.299614,85.03302
87.43476,88.21057,82.73572,85.60468
91.34977,88.731606,88.13687,86.17301
90.17292,89.624916,86.82814,86.304214
91.80877,89.62121,94.31,86.25423
88.74262,90.44215,91.02857,86.89915
93.87258,91.10448,89.18054,87.712875
94.51194,91.93056,88.129776,88.05655
91.986,92.67654,85.79667,88.83136
95.21562,93.008484,87.18057,89.57679
94.40125,93.46571,87.43476,90.01811
95.688965,94.23997,91.34977,90.282814
96.34238,94.54589,90.17292,90.67147
98.366844,95.53341,91.80877,90.78265
97.75935,96.05839,88.74262,91.01672
100.27,96.6094,93.87258,91.60046
97.70744,96.97529,94.51194,92.23761
99.8225,97.39487,91.986,92.27704
102.72775,97.60771,95.21562,93.62156
98.59536,98.17713,94.40125,95.42698
101.206276,98.7725,95.688965,95.70313
100.8562,99.5915,96.34238,96.55896
97.7175,99.99488,98.366844,96.79042
99.5525,100.139984,97.75935,97.13361
97.841705,100.65564,100.27,97.74961
101.274864,101.09679,97.70744,98.491486
99.02283,101.32193,99.8225,98.9102
99.685,101.53026,102.72775,99.60112
99.60357,101.621,98.59536,99.52882
99.29483,101.75484,101.206276,100.205986
96.8415,102.04497,100.8562,101.08485
102.83423,101.986275,97.7175,100.80999
98.04107,102.0774,99.5525,101.46552
101.388374,101.53964,97.841705,101.198204
99.64504,100.95082,101.274864,100.51084
101.812096,100.553,99.02283,100.45482
104.36013,100.309654,99.685,100.097534
98.300735,100.21235,99.60357,100.35617
99.46333,100.16699,99.29483,100.27709
99.77085,99.87773,96.8415,100.136444
99.352974,99.79365,102.83423,100.12803
97.97468,99.49965,98.04107,99.95732
101.04024,99.158356,101.388374,99.45624
99.31762,99.180756,99.64504,99.96208
100.10063,98.74143,101.812096,99.57403
95.78629,98.55384,104.36013,99.72791
94.34132,98.31228,98.300735,99.65172
92.36558,98.02751,99.46333,99.78612
95.117546,98.04184,99.77085,100.313934
94.97069,97.72787,99.352974,99.62159
95.511055,96.94159,97.97468,98.89204
97.615326,96.66075,101.04024,98.90318
95.64805,95.84186,99.31762,98.39062
95.436,95.23822,100.10063,97.71028
96.45827,95.48124,95.78629,97.9634
95.857216,95.566315,94.34132,97.77587
93.7949,95.65962,92.36558,97.85103
95.28571,95.360886,95.117546,96.905594
96.0451,94.98829,94.97069,96.06049
97.82581,94.448006,95.511055,94.998825
96.18805,95.079865,97.615326,95.63599
97.365845,94.74681,95.64805,95.32703
94.70288,94.752014,95.436,95.4199
97.83369,94.88196,96.45827,95.94336
95.43293,94.88532,95.857216,95.84463
95.564095,94.92668,93.7949,95.68127
93.3908,94.97845,95.28571,95.76627
94.351906,94.96737,96.0451,95.70494
94.91046,94.929214,97.82581,95.46405
93.913376,94.92622,96.18805,95.474884
94.16621,94.90447,97.365845,95.425735
97.19564,95.40282,94.70288,95.86013
98.00788,95.48371,97.83369,95.86104
95.5907,95.80168,95.43293,96.09147
93.67869,95.609406,95.564095,95.71648
96.3916,95.62083,93.3908,95.895065
95.975,95.40758,94.351906,95.64835
95.83352,95.69641,94.91046,95.90213
95.48039,95.81069,93.913376,95.67439
95.26013,95.846176,94.16621,95.5449
93.60171,95.87764,97.19564,95.5116
95.288124,95.753334,98.00788,95.285095
94.00549,95.658134,95.5907,95.14343
97.07,96.1721,93.67869,95.60698
95.685524,96.647,96.3916,96.0866
99.86252,96.5926,95.975,96.01408
94.24628,96.34522,95.83352,95.58265
95.389,96.783485,95.48039,95.90634
95.20097,96.86369,95.26013,95.923325
94.29172,96.79009,93.60171,95.925545
96.92953,96.93249,95.288124,96.00054
95.94016,96.89799,94.00549,95.960815
97.59651,96.426445,97.07,95.55686
95.70009,96.6056,95.685524,95.80134
96.76614,96.335205,99.86252,95.50608
98.11168,96.94522,94.24628,96.13254
99.355415,97.07643,95.389,96.24342
96.464264,98.10611,95.20097,97.18391
99.98705,97.65205,94.29172,96.701454
94.83993,97.37834,96.92953,96.56517
96.553764,97.50342,95.94016,96.64339
95.65197,97.25479,97.59651,96.415215
94.80478,97.76073,95.70009,96.88777
97.95636,97.70225,96.76614,96.89955
95.14134,98.04641,98.11168,97.2912
96.70236,98.06067,99.355415,97.22771
95.63073,98.28365,96.464264,97.462364
99.08101,98.48119,99.98705,97.727
96.48355,98.530815,94.83993,98.025955
96.957306,98.16386,96.553764,97.64247
97.99684,98.3679,95.65197,98.07487
93.91074,98.0486,94.80478,97.50729
95.33209,97.778046,97.95636,97.3963
94.388756,97.82547,95.14134,97.27724
92.74014,97.76343,96.70236,97.00964
94.601425,98.00027,95.63073,97.36734
91.39754,97.835945,99.08101,97.06286
92.87516,97.79464,96.48355,97.084724
95.150635,97.80499,96.957306,97.005974
95.25469,98.08824,97.99684,97.43709
98.63182,97.87402,93.91074,97.22902
96.35763,97.65374,95.33209,97.13869
97.16688,97.98598,94.388756,97.4301
97.310974,97.93888,92.74014,97.012245
99.16614,97.7042,94.601425,96.912384
98.11222,97.67303,91.39754,96.67153
97.8424,97.24389,92.87516,95.840004
100.5778,97.329,95.150635,96.22657
93.80265,96.691986,95.25469,94.858116
96.62417,96.69482,98.63182,95.02658
97.52702,96.852554,96.35763,95.73875
97.40223,97.00707,97.16688,95.84993
97.21408,97.86067,97.310974,96.8083
98.09552,97.9883,99.16614,96.787346
100.082596,97.9437,98.11222,97.05286
97.3016,98.0982,97.8424,97.35398
97.1696,98.48474,100.5778,97.91108
97.99013,98.69368,93.80265,98.0997
99.49138,98.973076,96.62417,98.37732
99.771,99.69091,97.52702,99.02735
99.09803,99.71475,97.40223,98.42472
99.512245,99.24181,97.21408,98.41339
100.36037,99.22575,98.09552,98.38875
104.29837,99.0247,100.082596,98.27725
96.6954,99.10649,97.3016,98.33327
102.3173,99.07472,97.1696,98.38536
102.54623,99.662094,97.99013,98.931274
101.392166,99.48124,99.49138,98.67724
102.2013,99.377426,99.771,98.602325
100.82143,99.60117,99.09803,98.77421
102.026726,99.83453,99.512245,99.16378
101.46072,99.96772,100.36037,99.437996
99.672646,100.27147,104.29837,99.60008
97.81599,100.52698,96.6954,99.803345
100.292015,100.94497,102.3173,100.183426
100.975,101.779205,102.54623,101.1515
100.3783,101.46967,101.392166,100.38989
98.87435,101.76204,102.2013,101.08382
98.43129,102.29821,100.82143,101.57212
103.22802,102.33342,102.026726,101.70059
101.10087,102.25197,101.46072,102.00644
98.53245,101.79907,99.672646,101.81366
98.18954,101.236404,97.81599,101.89293
101.843445,100.6658,100.292015,101.92482
99.95126,99.6208,100.975,101.518295
97.72374,98.72497,100.3783,101.149994
98.90941,98.43529,98.87435,101.30671
104.40622,97.6035,98.43129,101.01102
97.24333,97.55431,103.22802,100.99
100.091194,97.084526,101.10087,100.54595
96.14,96.666954,98.53245,100.05677
97.65083,96.4251,98.18954,100.43548
93.50148,96.13162,101.843445,100.161125
94.67866,95.961395,99.95126,99.732155
95.48788,95.76164,97.72374,99.305725
95.455,95.9242,98.90941,99.76711
98.0218,95.217575,104.40622,99.159225
96.81437,95.1346,97.24333,97.76505
97.02957,94.74797,100.091194,97.12164
92.38,94.168396,96.14,97.29037
90.85145,94.44247,97.65083,95.15374
92.57435,94.619865,93.50148,94.87874
92.06297,94.60181,94.67866,94.72306
94.998474,94.91761,95.48788,95.574005
94.173874,94.72598,95.455,95.22883
95.52096,94.839035,98.0218,95.478424
97.40143,94.69201,96.81437,95.45296
94.03968,94.88869,97.02957,95.39635
93.347275,95.217354,92.38,95.55341
94.615,95.164825,90.85145,95.6214
92.37444,94.91071,92.57435,95.60543
95.78758,93.885056,92.06297,94.780396
94.80893,93.51084,94.998474,94.373634
94.61562,93.68186,94.173874,94.28796
96.17157,93.435005,95.52096,93.961006
89.60632,93.60834,97.40143,94.17092
94.41,93.66,94.03968,94.27548
89.2115,93.8508,93.347275,94.356865
94.971535,93.988174,94.615,94.49421
92.08857,93.48004,92.37444,94.14685
94.52907,93.26263,95.78758,93.972046
91.538826,93.28539,94.80893,93.95433
96.961624,93.19279,94.61562,93.78242
92.245674,93.241325,96.17157,93.915085
95.955,93.28014,89.60632,94.06368
89.51579,93.23462,94.41,94.04497
91.31,93.468414,89.2115,94.26225
93.22163,93.159485,94.971535,93.89726
90.05765,93.168015,92.08857,93.92959
90.852,92.71879,94.52907,93.34926
92.47,92.811935,91.538826,93.513596
88.61,92.75117,96.961624,93.465515
89.472145,92.67944,92.245674,93.45648
83.62069,92.537155,95.955,93.29795
88.235,92.419395,89.51579,93.28026
89.59866,92.10321,91.31,93.10804
94.44,92.30987,93.22163,93.39149
83.94826,91.64874,90.05765,92.69603
86.264,91.400116,90.852,92.57945
87.08741,91.58666,92.47,92.789635
93.48273,91.25421,88.61,92.38043
84.07429,91.20311,89.472145,92.32877
94.134,90.87366,83.62069,92.150826
93.68714,90.402565,88.235,91.676704
94.35679,89.99756,89.59866,91.350525
